order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
ORD-100556,30-04-2019,08-05-2019,Standard Class,CUST-1258,Hayden Brown,Consumer,Philadelphia,PA,70925,South,PROD-13788,Office Supplies,Labels,Labels Item 209,58.91,4,0.2,12.55
ORD-100557,08-02-2018,13-02-2018,Standard Class,CUST-1300,Morgan Davis,Corporate,Austin,TX,26458,Central,PROD-68455,Technology,Machines,Machines Item 43,19127.7,9,0,1610.07
ORD-100558,19-10-2018,25-10-2018,Standard Class,CUST-1086,Cameron Moore,Home Office,Fort Worth,TX,82764,South,PROD-70902,Office Supplies,Paper,Paper Item 493,51,10,0,20.27
ORD-100559,09-12-2018,10-12-2018,First Class,CUST-1471,Emerson Rodriguez,Consumer,Columbus,OH,99128,South,PROD-86697,Furniture,Bookcases,Bookcases Item 431,15735.51,9,0,3508.25
ORD-100560,27-11-2018,06-12-2018,Standard Class,CUST-1153,Jordan Gonzalez,Corporate,Columbus,OH,28304,Central,PROD-90012,Furniture,Bookcases,Bookcases Item 259,6923.86,6,0.2,764.84
ORD-100561,03-12-2019,08-12-2019,Same Day,CUST-1362,Reese Rodriguez,Consumer,Philadelphia,PA,54778,West,PROD-12080,Furniture,Tables,Tables Item 468,4916.73,3,0,1527.54
ORD-100562,05-01-2018,15-01-2018,Second Class,CUST-1461,Alex Garcia,Consumer,Fort Worth,TX,74091,South,PROD-95078,Technology,Phones,Phones Item 334,517.48,2,0,100.26
ORD-100563,30-06-2020,02-07-2020,Second Class,CUST-1416,Hayden Martin,Consumer,Chicago,IL,11105,East,PROD-35295,Furniture,Tables,Tables Item 228,1643.73,1,0,483.29
ORD-100564,10-02-2018,15-02-2018,Standard Class,CUST-1363,Parker Miller,Consumer,San Jose,CA,91951,Central,PROD-40704,Technology,Accessories,Accessories Item 253,8207.46,6,0,1872.62
ORD-100565,06-10-2020,16-10-2020,First Class,CUST-1100,Hayden Brown,Home Office,San Jose,CA,75578,South,PROD-35397,Office Supplies,Envelopes,Envelopes Item 338,663.3,10,0.1,293.11
ORD-100566,26-12-2018,28-12-2018,Standard Class,CUST-1381,Jordan Jones,Consumer,San Jose,CA,39879,Central,PROD-98832,Office Supplies,Paper,Paper Item 273,100,10,0,5.62
ORD-100567,18-07-2020,19-07-2020,Standard Class,CUST-1328,Taylor Hernandez,Consumer,San Antonio,TX,45918,East,PROD-74955,Technology,Machines,Machines Item 186,19223.73,9,0.1,2239.26
ORD-100568,05-04-2019,06-04-2019,Second Class,CUST-1215,Skyler Anderson,Consumer,San Antonio,TX,35507,Central,PROD-13325,Office Supplies,Envelopes,Envelopes Item 378,186.34,4,0.3,83.85
ORD-100569,17-05-2020,19-05-2020,Standard Class,CUST-1100,Jamie Hernandez,Consumer,Austin,TX,91958,East,PROD-66616,Office Supplies,Labels,Labels Item 414,72.48,1,0,12.21
ORD-100570,16-11-2019,21-11-2019,First Class,CUST-1242,Cameron Hernandez,Corporate,Columbus,OH,53724,West,PROD-91207,Office Supplies,Envelopes,Envelopes Item 225,48.78,2,0,2.18
ORD-100571,13-09-2018,15-09-2018,Same Day,CUST-1469,Taylor Gonzalez,Consumer,Columbus,OH,18523,West,PROD-17181,Office Supplies,Labels,Labels Item 155,686.6,10,0,170.08
ORD-100572,15-05-2018,17-05-2018,Standard Class,CUST-1286,Taylor Martinez,Corporate,San Antonio,TX,22560,South,PROD-96471,Office Supplies,Envelopes,Envelopes Item 320,9.08,1,0,2.82
ORD-100573,08-08-2020,15-08-2020,Standard Class,CUST-1317,Morgan Hernandez,Corporate,Austin,TX,13404,South,PROD-87045,Technology,Copiers,Copiers Item 99,4373.92,2,0,729.18
ORD-100574,19-05-2018,29-05-2018,Standard Class,CUST-1099,Finley Jones,Corporate,Phoenix,AZ,56581,South,PROD-34369,Furniture,Furnishings,Furnishings Item 125,4045.36,3,0.1,-176.86
ORD-100575,04-05-2018,07-05-2018,Second Class,CUST-1223,Rowan Lopez,Consumer,Fort Worth,TX,80928,West,PROD-50458,Office Supplies,Labels,Labels Item 309,230.16,6,0,16.53
ORD-100576,17-01-2018,26-01-2018,Standard Class,CUST-1347,Casey Johnson,Consumer,Columbus,OH,83328,East,PROD-35612,Furniture,Tables,Tables Item 500,7903.68,4,0,-58.62
ORD-100577,17-02-2019,19-02-2019,Second Class,CUST-1341,Emerson Anderson,Consumer,Philadelphia,PA,85813,Central,PROD-64879,Technology,Copiers,Copiers Item 169,6543.81,3,0,2749.76
ORD-100578,28-03-2018,05-04-2018,First Class,CUST-1001,Cameron Davis,Consumer,Houston,TX,41328,South,PROD-59271,Technology,Copiers,Copiers Item 106,10291.89,7,0,-164.2
ORD-100579,14-01-2018,20-01-2018,First Class,CUST-1183,Alex Moore,Consumer,Phoenix,AZ,67725,West,PROD-15754,Technology,Copiers,Copiers Item 500,1785.2,1,0,198.64
ORD-100580,05-08-2019,08-08-2019,First Class,CUST-1134,Jamie Hernandez,Corporate,Houston,TX,33401,West,PROD-44313,Office Supplies,Binders,Binders Item 467,182.82,2,0,44.6
ORD-100581,09-10-2018,16-10-2018,Standard Class,CUST-1453,Morgan Hernandez,Home Office,Phoenix,AZ,69795,West,PROD-96626,Furniture,Tables,Tables Item 88,8073.7,9,0.3,238.52
ORD-100582,07-06-2020,09-06-2020,First Class,CUST-1451,Casey Miller,Consumer,San Antonio,TX,59054,Central,PROD-93380,Technology,Machines,Machines Item 126,1984.21,1,0.1,452.79
ORD-100583,23-01-2019,01-02-2019,Second Class,CUST-1076,Avery Davis,Consumer,San Francisco,CA,46709,West,PROD-37425,Technology,Machines,Machines Item 373,4912.06,2,0.1,480.04
ORD-100584,13-05-2018,16-05-2018,Standard Class,CUST-1384,Rowan Lopez,Consumer,San Diego,CA,33461,Central,PROD-78875,Technology,Copiers,Copiers Item 356,3999.31,8,0.1,875.27
ORD-100585,10-10-2020,18-10-2020,Second Class,CUST-1205,Finley Johnson,Consumer,Fort Worth,TX,36607,South,PROD-38651,Office Supplies,Labels,Labels Item 157,281.34,7,0.2,40.8
ORD-100586,18-11-2018,24-11-2018,Second Class,CUST-1043,Casey Williams,Consumer,Dallas,TX,56081,West,PROD-70981,Technology,Phones,Phones Item 263,7567.5,10,0,1219.82
ORD-100587,12-07-2020,20-07-2020,Second Class,CUST-1188,Emerson Hernandez,Consumer,New York,NY,33536,South,PROD-94587,Office Supplies,Writing,Writing Item 39,251.76,6,0.2,77.41
ORD-100588,27-08-2019,05-09-2019,Standard Class,CUST-1329,Jordan Rodriguez,Home Office,Los Angeles,CA,25543,East,PROD-81568,Furniture,Chairs,Chairs Item 103,4503.06,6,0,186.12
ORD-100589,06-11-2019,11-11-2019,Second Class,CUST-1417,Drew Miller,Corporate,Chicago,IL,81188,Central,PROD-46942,Office Supplies,Writing,Writing Item 422,217.78,6,0.1,47.54
ORD-100590,07-04-2020,14-04-2020,Standard Class,CUST-1387,Alex Thomas,Corporate,San Francisco,CA,29566,South,PROD-37508,Office Supplies,Binders,Binders Item 243,388,4,0,107.43
ORD-100591,17-08-2020,25-08-2020,Second Class,CUST-1043,Avery Miller,Consumer,Jacksonville,FL,64747,West,PROD-83196,Furniture,Furnishings,Furnishings Item 16,4104.72,6,0,125.23
ORD-100592,20-09-2018,25-09-2018,Standard Class,CUST-1004,Emerson Lopez,Consumer,San Antonio,TX,65799,South,PROD-52739,Technology,Copiers,Copiers Item 301,2324.95,1,0,-15.6
ORD-100593,07-03-2018,10-03-2018,First Class,CUST-1487,Avery Jackson,Corporate,San Jose,CA,89670,South,PROD-61201,Furniture,Bookcases,Bookcases Item 33,1739.88,9,0,256.31
ORD-100594,30-08-2020,01-09-2020,Second Class,CUST-1492,Reese Martinez,Consumer,Los Angeles,CA,98458,West,PROD-74043,Office Supplies,Envelopes,Envelopes Item 14,55.92,3,0,-3.99
ORD-100595,01-03-2020,06-03-2020,First Class,CUST-1149,Rowan Williams,Consumer,Philadelphia,PA,77964,East,PROD-63852,Office Supplies,Writing,Writing Item 201,174.78,3,0.3,36.79
ORD-100596,22-09-2018,01-10-2018,Second Class,CUST-1380,Jordan Gonzalez,Home Office,Columbus,OH,37063,West,PROD-66649,Office Supplies,Writing,Writing Item 419,353.84,8,0,91.25
ORD-100597,28-09-2019,08-10-2019,First Class,CUST-1366,Reese Rodriguez,Consumer,Chicago,IL,68422,East,PROD-78925,Furniture,Bookcases,Bookcases Item 169,11425.76,10,0.2,148.08
ORD-100598,31-07-2020,08-08-2020,Standard Class,CUST-1377,Jordan Martinez,Corporate,Fort Worth,TX,69809,Central,PROD-61260,Technology,Copiers,Copiers Item 314,1553.34,3,0,437.5
ORD-100599,03-01-2019,13-01-2019,Standard Class,CUST-1234,Hayden Garcia,Corporate,Los Angeles,CA,61583,East,PROD-45884,Office Supplies,Binders,Binders Item 452,436.59,9,0,142.63
ORD-100600,17-05-2018,21-05-2018,Standard Class,CUST-1210,Skyler Brown,Home Office,Los Angeles,CA,23791,Central,PROD-31605,Furniture,Furnishings,Furnishings Item 130,6784.52,4,0,1516.47
ORD-100601,04-08-2020,05-08-2020,First Class,CUST-1355,Reese Gonzalez,Consumer,San Antonio,TX,35480,South,PROD-42847,Office Supplies,Paper,Paper Item 59,261.27,3,0,87.75
ORD-100602,08-08-2020,16-08-2020,Second Class,CUST-1042,Skyler Davis,Corporate,San Diego,CA,28383,South,PROD-32359,Furniture,Bookcases,Bookcases Item 430,451.39,1,0,63.54
ORD-100603,29-12-2018,03-01-2019,First Class,CUST-1379,Hayden Garcia,Consumer,San Francisco,CA,11469,Central,PROD-56935,Office Supplies,Labels,Labels Item 92,27.32,4,0.1,3.11
ORD-100604,26-12-2020,30-12-2020,Second Class,CUST-1024,Rowan Brown,Consumer,Phoenix,AZ,68194,East,PROD-16378,Technology,Phones,Phones Item 396,10098.21,7,0.1,1659.04
ORD-100605,27-05-2019,02-06-2019,Standard Class,CUST-1102,Jordan Smith,Consumer,New York,NY,54186,West,PROD-38910,Technology,Phones,Phones Item 491,5045.31,2,0.1,281.56
ORD-100606,10-12-2018,13-12-2018,First Class,CUST-1262,Morgan Hernandez,Consumer,Austin,TX,34844,West,PROD-66083,Technology,Machines,Machines Item 62,3848.6,4,0,420.84
ORD-100607,01-01-2020,07-01-2020,First Class,CUST-1205,Avery Smith,Consumer,San Diego,CA,38848,East,PROD-95189,Technology,Copiers,Copiers Item 320,2772.36,6,0,502.12
ORD-100608,24-03-2019,31-03-2019,Second Class,CUST-1306,Emerson Brown,Corporate,San Francisco,CA,84606,West,PROD-88625,Furniture,Chairs,Chairs Item 167,12435.76,7,0.1,2446.38
ORD-100609,30-09-2018,06-10-2018,First Class,CUST-1389,Avery Thomas,Consumer,New York,NY,89761,South,PROD-75984,Furniture,Bookcases,Bookcases Item 301,1742.44,1,0,408.26
ORD-100610,12-09-2018,17-09-2018,First Class,CUST-1219,Cameron Martin,Consumer,Chicago,IL,59089,South,PROD-29879,Furniture,Bookcases,Bookcases Item 193,3746.96,4,0,-270.19
ORD-100611,03-05-2019,13-05-2019,Same Day,CUST-1227,Avery Jones,Consumer,Austin,TX,15191,South,PROD-13105,Technology,Copiers,Copiers Item 118,12043.56,6,0,5419.6
ORD-100612,26-02-2019,07-03-2019,First Class,CUST-1469,Cameron Davis,Corporate,San Antonio,TX,78350,Central,PROD-92546,Office Supplies,Labels,Labels Item 4,25.1,2,0.2,1.69
ORD-100613,24-05-2018,28-05-2018,First Class,CUST-1072,Riley Jones,Consumer,San Jose,CA,81938,West,PROD-20245,Office Supplies,Envelopes,Envelopes Item 219,544,8,0,139.98
ORD-100614,09-02-2019,13-02-2019,Second Class,CUST-1310,Cameron Martinez,Consumer,San Diego,CA,93309,West,PROD-20487,Furniture,Furnishings,Furnishings Item 487,11647.98,6,0,2483.21
ORD-100615,10-12-2018,18-12-2018,Second Class,CUST-1258,Reese Wilson,Corporate,Columbus,OH,73176,East,PROD-20909,Furniture,Furnishings,Furnishings Item 389,4576.55,5,0,466.42
ORD-100616,09-11-2018,18-11-2018,Standard Class,CUST-1131,Hayden Anderson,Consumer,Phoenix,AZ,59171,South,PROD-27911,Office Supplies,Writing,Writing Item 367,696.64,8,0,171.14
ORD-100617,24-01-2019,25-01-2019,First Class,CUST-1256,Parker Thomas,Consumer,San Antonio,TX,61727,Central,PROD-50345,Furniture,Furnishings,Furnishings Item 329,16843.2,10,0,1178.03
ORD-100618,21-03-2018,23-03-2018,Second Class,CUST-1289,Jamie Miller,Corporate,Phoenix,AZ,55688,South,PROD-17563,Technology,Copiers,Copiers Item 334,15875.72,7,0.2,2798.79
ORD-100619,21-05-2019,25-05-2019,Second Class,CUST-1471,Parker Smith,Corporate,Austin,TX,29383,Central,PROD-99268,Technology,Machines,Machines Item 76,9305.9,5,0,3912.28
ORD-100620,27-11-2018,28-11-2018,First Class,CUST-1047,Hayden Gonzalez,Corporate,Fort Worth,TX,20531,West,PROD-65950,Furniture,Bookcases,Bookcases Item 130,8721.8,5,0,1100.08
ORD-100621,27-12-2020,03-01-2021,Standard Class,CUST-1375,Kendall Williams,Consumer,San Jose,CA,55140,West,PROD-62162,Furniture,Bookcases,Bookcases Item 358,9326.75,5,0,1754.36
ORD-100622,11-12-2018,19-12-2018,First Class,CUST-1035,Kendall Taylor,Consumer,Phoenix,AZ,66485,West,PROD-34431,Office Supplies,Writing,Writing Item 361,208.71,3,0,10.6
ORD-100623,08-01-2019,17-01-2019,Standard Class,CUST-1230,Finley Miller,Consumer,New York,NY,33950,West,PROD-67767,Furniture,Furnishings,Furnishings Item 321,13348.3,10,0,3473.35
ORD-100624,07-12-2018,09-12-2018,Second Class,CUST-1193,Morgan Rodriguez,Consumer,New York,NY,86761,West,PROD-98185,Furniture,Furnishings,Furnishings Item 390,1636.08,2,0,143
ORD-100625,29-06-2019,30-06-2019,Standard Class,CUST-1404,Taylor Brown,Consumer,San Francisco,CA,10951,South,PROD-73691,Technology,Copiers,Copiers Item 243,11882.28,6,0,2561.76
ORD-100626,21-11-2019,27-11-2019,Standard Class,CUST-1175,Avery Davis,Home Office,Austin,TX,62228,South,PROD-56665,Technology,Phones,Phones Item 448,16190.55,6,0.1,4867.16
ORD-100627,07-01-2018,15-01-2018,Standard Class,CUST-1205,Casey Smith,Corporate,Columbus,OH,79550,Central,PROD-58290,Technology,Accessories,Accessories Item 232,21163.59,10,0.1,3168.49
ORD-100628,31-08-2020,09-09-2020,Second Class,CUST-1096,Alex Hernandez,Consumer,Philadelphia,PA,15997,Central,PROD-40612,Technology,Machines,Machines Item 311,13677.68,8,0,3388.35
ORD-100629,16-06-2018,22-06-2018,Second Class,CUST-1476,Emerson Brown,Corporate,Phoenix,AZ,89583,West,PROD-78164,Technology,Accessories,Accessories Item 449,11019.06,10,0.1,2453.57
ORD-100630,30-10-2020,31-10-2020,First Class,CUST-1407,Jordan Martinez,Corporate,Dallas,TX,71184,West,PROD-73198,Furniture,Chairs,Chairs Item 340,6189.39,9,0,1891.67
ORD-100631,10-03-2019,13-03-2019,Standard Class,CUST-1337,Jordan Brown,Consumer,Jacksonville,FL,13830,West,PROD-46747,Furniture,Furnishings,Furnishings Item 113,6914.07,5,0.1,1717.41
ORD-100632,10-09-2018,13-09-2018,Standard Class,CUST-1324,Emerson Williams,Corporate,Philadelphia,PA,39334,East,PROD-59415,Technology,Copiers,Copiers Item 467,15104.12,7,0.1,5056.42
ORD-100633,13-06-2020,17-06-2020,First Class,CUST-1059,Quinn Williams,Consumer,Philadelphia,PA,87620,West,PROD-85083,Technology,Phones,Phones Item 189,907.73,3,0.2,134.92
ORD-100634,18-02-2020,28-02-2020,Standard Class,CUST-1159,Taylor Jackson,Consumer,Columbus,OH,60875,South,PROD-99037,Furniture,Tables,Tables Item 479,3335.25,3,0,88.84
ORD-100635,31-03-2019,02-04-2019,Second Class,CUST-1275,Reese Hernandez,Consumer,Phoenix,AZ,38692,South,PROD-29323,Technology,Machines,Machines Item 308,10462.45,5,0,-180.47
ORD-100636,12-03-2018,22-03-2018,Second Class,CUST-1257,Morgan Rodriguez,Home Office,Jacksonville,FL,85231,South,PROD-74883,Technology,Accessories,Accessories Item 150,8245.3,7,0,-52.17
ORD-100637,14-11-2019,17-11-2019,Standard Class,CUST-1107,Cameron Johnson,Home Office,San Francisco,CA,33464,South,PROD-49203,Technology,Machines,Machines Item 418,2377.81,3,0.3,341.4
ORD-100638,14-03-2020,20-03-2020,Second Class,CUST-1242,Parker Gonzalez,Consumer,Dallas,TX,47098,Central,PROD-81828,Technology,Accessories,Accessories Item 202,1394.52,2,0,279.41
ORD-100639,21-04-2018,26-04-2018,Second Class,CUST-1083,Finley Jones,Consumer,San Diego,CA,48152,West,PROD-35644,Office Supplies,Binders,Binders Item 377,67.48,1,0,6.48
ORD-100640,28-07-2018,31-07-2018,Second Class,CUST-1218,Jamie Johnson,Consumer,San Diego,CA,33544,East,PROD-95209,Office Supplies,Envelopes,Envelopes Item 174,627.1,10,0,-56.37
ORD-100641,01-11-2018,08-11-2018,First Class,CUST-1060,Cameron Gonzalez,Consumer,Jacksonville,FL,88139,West,PROD-97914,Technology,Machines,Machines Item 338,4666.91,2,0.1,457.55
ORD-100642,22-02-2020,27-02-2020,Standard Class,CUST-1227,Parker Smith,Consumer,Los Angeles,CA,25997,South,PROD-13018,Technology,Accessories,Accessories Item 301,10968.02,10,0.3,1376.38
ORD-100643,09-09-2020,14-09-2020,Standard Class,CUST-1048,Finley Garcia,Consumer,Austin,TX,66840,Central,PROD-23033,Technology,Accessories,Accessories Item 167,1866.46,2,0.1,331.5
ORD-100644,14-01-2019,21-01-2019,Standard Class,CUST-1010,Hayden Moore,Corporate,San Francisco,CA,79479,South,PROD-86640,Office Supplies,Envelopes,Envelopes Item 276,70.67,2,0.1,24.98
ORD-100645,01-03-2019,03-03-2019,First Class,CUST-1306,Jamie Smith,Consumer,San Francisco,CA,51195,East,PROD-85377,Office Supplies,Binders,Binders Item 106,162.87,3,0,-6.33
ORD-100646,10-06-2019,11-06-2019,First Class,CUST-1063,Rowan Martinez,Consumer,Dallas,TX,32492,South,PROD-42550,Technology,Phones,Phones Item 154,1465.25,1,0.2,383.3
ORD-100647,29-11-2020,04-12-2020,Standard Class,CUST-1227,Casey Jackson,Consumer,Philadelphia,PA,78506,Central,PROD-22977,Technology,Accessories,Accessories Item 340,2160.01,1,0,537.96
ORD-100648,21-01-2019,24-01-2019,Second Class,CUST-1426,Riley Jones,Corporate,Houston,TX,87566,Central,PROD-91567,Furniture,Bookcases,Bookcases Item 217,3826.54,2,0,572.75
ORD-100649,18-06-2019,25-06-2019,Standard Class,CUST-1083,Hayden Anderson,Consumer,Phoenix,AZ,98673,South,PROD-80242,Technology,Accessories,Accessories Item 105,5565.12,2,0,1263.56
ORD-100650,06-07-2019,10-07-2019,Standard Class,CUST-1288,Rowan Martin,Consumer,Columbus,OH,30118,Central,PROD-13396,Furniture,Furnishings,Furnishings Item 494,1675.2,10,0,263.56
ORD-100651,08-07-2019,10-07-2019,Standard Class,CUST-1350,Skyler Wilson,Consumer,Austin,TX,21662,Central,PROD-29179,Furniture,Tables,Tables Item 445,991.08,4,0,244.17
ORD-100652,20-07-2018,27-07-2018,Same Day,CUST-1113,Hayden Brown,Corporate,Los Angeles,CA,33033,Central,PROD-22522,Technology,Machines,Machines Item 271,7926.66,6,0.1,598.71
ORD-100653,01-08-2019,10-08-2019,Second Class,CUST-1050,Taylor Garcia,Consumer,San Francisco,CA,61060,West,PROD-72503,Furniture,Furnishings,Furnishings Item 304,1947.66,3,0,120.54
ORD-100654,17-11-2020,20-11-2020,Standard Class,CUST-1073,Hayden Jackson,Corporate,New York,NY,93780,Central,PROD-98895,Technology,Accessories,Accessories Item 312,15202.03,7,0.1,-751.78
ORD-100655,10-01-2019,18-01-2019,Same Day,CUST-1408,Reese Taylor,Consumer,San Antonio,TX,78235,West,PROD-50063,Furniture,Chairs,Chairs Item 209,6696.81,6,0.1,1524.33
ORD-100656,12-06-2018,14-06-2018,Standard Class,CUST-1483,Jordan Garcia,Consumer,Los Angeles,CA,47467,South,PROD-98740,Office Supplies,Labels,Labels Item 261,216.54,3,0,23.3
ORD-100657,20-11-2020,29-11-2020,Standard Class,CUST-1207,Alex Martin,Consumer,Columbus,OH,10955,South,PROD-42011,Technology,Copiers,Copiers Item 379,3104.08,9,0.1,-32.34
ORD-100658,28-03-2018,07-04-2018,Second Class,CUST-1086,Rowan Davis,Consumer,Philadelphia,PA,27474,Central,PROD-74947,Office Supplies,Labels,Labels Item 195,59.25,3,0,3.77
ORD-100659,20-08-2018,26-08-2018,Standard Class,CUST-1127,Skyler Brown,Consumer,San Diego,CA,48475,Central,PROD-92729,Office Supplies,Paper,Paper Item 292,374.29,7,0,92.12
ORD-100660,17-09-2019,26-09-2019,Standard Class,CUST-1018,Reese Martin,Corporate,New York,NY,56628,East,PROD-53063,Technology,Machines,Machines Item 153,12797.76,6,0,2550.05
ORD-100661,18-12-2019,21-12-2019,Second Class,CUST-1004,Morgan Wilson,Consumer,Los Angeles,CA,79349,West,PROD-73886,Furniture,Chairs,Chairs Item 4,1485.81,3,0.1,100.34
ORD-100662,28-05-2019,01-06-2019,Second Class,CUST-1191,Quinn Lopez,Consumer,Chicago,IL,80310,Central,PROD-96019,Office Supplies,Labels,Labels Item 430,770.96,8,0,268.05
ORD-100663,26-12-2019,02-01-2020,First Class,CUST-1452,Riley Brown,Consumer,New York,NY,27521,South,PROD-14142,Furniture,Tables,Tables Item 83,3593.41,4,0.2,614.41
ORD-100664,29-06-2019,01-07-2019,Second Class,CUST-1281,Emerson Jones,Consumer,San Francisco,CA,62412,South,PROD-24139,Office Supplies,Paper,Paper Item 406,6.25,1,0,1.48
ORD-100665,06-12-2019,15-12-2019,First Class,CUST-1350,Cameron Johnson,Corporate,Philadelphia,PA,66317,East,PROD-47940,Furniture,Furnishings,Furnishings Item 145,9785.12,8,0,1924.79
ORD-100666,28-05-2020,01-06-2020,Standard Class,CUST-1373,Rowan Garcia,Consumer,San Francisco,CA,25075,Central,PROD-97337,Technology,Accessories,Accessories Item 421,17228.26,7,0,2514.07
ORD-100667,31-07-2018,09-08-2018,Standard Class,CUST-1096,Finley Jones,Consumer,Chicago,IL,62596,East,PROD-29163,Furniture,Bookcases,Bookcases Item 219,463.49,1,0,105.74
ORD-100668,06-07-2018,07-07-2018,Second Class,CUST-1268,Quinn Davis,Consumer,San Antonio,TX,72809,East,PROD-94393,Technology,Machines,Machines Item 27,9203.6,5,0,2926.1
ORD-100669,15-01-2020,20-01-2020,Standard Class,CUST-1364,Kendall Davis,Consumer,New York,NY,33822,East,PROD-96563,Office Supplies,Paper,Paper Item 382,541.2,6,0,77.87
ORD-100670,24-08-2020,29-08-2020,Standard Class,CUST-1051,Kendall Garcia,Consumer,San Diego,CA,57655,Central,PROD-22699,Furniture,Chairs,Chairs Item 343,665.25,1,0.1,179.39
ORD-100671,24-09-2018,30-09-2018,Second Class,CUST-1414,Parker Jackson,Consumer,Philadelphia,PA,41228,Central,PROD-60338,Office Supplies,Envelopes,Envelopes Item 45,57.86,2,0,5.55
ORD-100672,04-09-2018,05-09-2018,Standard Class,CUST-1467,Riley Miller,Corporate,Fort Worth,TX,22928,East,PROD-49515,Technology,Copiers,Copiers Item 372,13839.78,8,0.3,5513.06
ORD-100673,18-02-2019,27-02-2019,Standard Class,CUST-1022,Casey Miller,Consumer,Jacksonville,FL,43099,Central,PROD-92557,Furniture,Furnishings,Furnishings Item 368,378.06,2,0.2,30.48
ORD-100674,19-05-2018,27-05-2018,Second Class,CUST-1476,Rowan Smith,Consumer,Phoenix,AZ,26899,Central,PROD-17968,Office Supplies,Envelopes,Envelopes Item 407,227.3,4,0.1,101.54
ORD-100675,25-03-2020,02-04-2020,Standard Class,CUST-1445,Rowan Williams,Consumer,San Francisco,CA,76752,South,PROD-62540,Technology,Machines,Machines Item 311,2603.4,5,0,81.91
ORD-100676,08-01-2018,11-01-2018,Standard Class,CUST-1303,Alex Taylor,Consumer,Jacksonville,FL,78822,Central,PROD-48844,Furniture,Bookcases,Bookcases Item 363,7434.5,5,0,1022.3
ORD-100677,17-12-2018,21-12-2018,First Class,CUST-1121,Quinn Johnson,Corporate,Fort Worth,TX,46406,West,PROD-94202,Furniture,Chairs,Chairs Item 128,946.56,4,0,221.9
ORD-100678,03-01-2018,09-01-2018,Standard Class,CUST-1497,Parker Hernandez,Consumer,Jacksonville,FL,81994,Central,PROD-63522,Technology,Accessories,Accessories Item 460,904.4,10,0,295.69
ORD-100679,28-04-2018,29-04-2018,Standard Class,CUST-1112,Drew Garcia,Consumer,New York,NY,80436,East,PROD-95698,Technology,Machines,Machines Item 132,16491.6,10,0,6181.18
ORD-100680,24-06-2020,28-06-2020,Second Class,CUST-1104,Finley Gonzalez,Consumer,Houston,TX,66872,Central,PROD-22280,Office Supplies,Labels,Labels Item 254,74.19,3,0,26.35
ORD-100681,27-12-2018,31-12-2018,Standard Class,CUST-1482,Jamie Martinez,Consumer,Chicago,IL,33295,South,PROD-19103,Technology,Accessories,Accessories Item 74,3000.74,2,0,-66.73
ORD-100682,20-07-2020,27-07-2020,First Class,CUST-1269,Casey Smith,Corporate,San Antonio,TX,60330,East,PROD-94473,Office Supplies,Paper,Paper Item 479,98.8,1,0,22.7
ORD-100683,21-06-2018,26-06-2018,First Class,CUST-1321,Reese Smith,Corporate,New York,NY,23938,Central,PROD-36518,Technology,Phones,Phones Item 72,8819.06,8,0.1,770.11
ORD-100684,28-06-2020,01-07-2020,Second Class,CUST-1245,Casey Davis,Consumer,Jacksonville,FL,45056,East,PROD-23476,Office Supplies,Paper,Paper Item 279,219.8,5,0,65.32
ORD-100685,30-04-2020,03-05-2020,First Class,CUST-1114,Alex Davis,Consumer,Chicago,IL,56309,Central,PROD-24733,Office Supplies,Labels,Labels Item 252,208.19,3,0.3,65.06
ORD-100686,05-04-2019,07-04-2019,Same Day,CUST-1144,Parker Williams,Corporate,Los Angeles,CA,57250,East,PROD-29805,Office Supplies,Envelopes,Envelopes Item 92,102.06,7,0,22.08
ORD-100687,07-01-2019,14-01-2019,First Class,CUST-1341,Quinn Martin,Corporate,Philadelphia,PA,23621,Central,PROD-44786,Furniture,Tables,Tables Item 416,2120.13,2,0.1,245.73
ORD-100688,01-11-2018,04-11-2018,Second Class,CUST-1199,Reese Thomas,Corporate,Los Angeles,CA,85739,South,PROD-28961,Technology,Copiers,Copiers Item 47,3515.4,6,0.3,168.41
ORD-100689,08-01-2019,15-01-2019,Second Class,CUST-1253,Kendall Thomas,Corporate,San Antonio,TX,88871,Central,PROD-60224,Office Supplies,Binders,Binders Item 215,331.11,9,0,31.34
ORD-100690,29-12-2020,06-01-2021,Standard Class,CUST-1420,Cameron Gonzalez,Consumer,Jacksonville,FL,65291,West,PROD-40827,Technology,Phones,Phones Item 186,226.88,1,0,20.17
ORD-100691,05-02-2018,11-02-2018,Standard Class,CUST-1490,Casey Brown,Consumer,Philadelphia,PA,57298,West,PROD-28892,Furniture,Furnishings,Furnishings Item 428,10147.41,9,0.3,1867.28
ORD-100692,12-05-2020,16-05-2020,First Class,CUST-1114,Taylor Jones,Consumer,Jacksonville,FL,28753,South,PROD-65667,Technology,Phones,Phones Item 191,644.81,1,0.1,195.85
ORD-100693,01-06-2018,09-06-2018,Standard Class,CUST-1445,Jamie Smith,Consumer,Chicago,IL,20353,West,PROD-84603,Office Supplies,Paper,Paper Item 426,460.53,7,0,88.89
ORD-100694,09-01-2019,17-01-2019,Standard Class,CUST-1383,Rowan Martinez,Consumer,Jacksonville,FL,54215,South,PROD-47587,Technology,Phones,Phones Item 57,4824.63,3,0,189.55
